minimal_above_good_7|52500000,58500000,64000000,63000000,76500000,72000000,67200000,76500000,79900000,76500000
minimal_above_good_15|21960000,30000000,24000000,25850000,24000000,23400000,28750000,23400000,31250000,21060000,25850000,27000000,26910000,21875000,40000000,26325000,26000000,25262500,27500000,27495000,27500000,30000000,27500000,26400000,26450000,26500000,25000000,26400000,26180000,18000000,27000000
minimal_above_good_23|30000000,33000000,50000000,55000000,65000000,80000000,30000000,75000000,60000000,40000000,75000000,80000000,33000000,110000000,90000000,80000000,90000000,75000000,40000000,75000000,80000000,65000000,74750000,75000000,100000000,75000000,76000000,87500000,80000000,75000000,80000000,75000000,76050000,76000000,75000000,76050000,76000000,75000000,76000000,76050000,76000000,75000000,76000000,93600000,76000000
minimal_above_good_31|700000000,300000000,200000000,600000000,500000000,200000000,500000000,200000000,100000000,125000000,242500000,291000000,300000000,220000000,139500000,287500000,450000000,460000000,300000000,440000000,460000000,270000000,483000000,485000000,500000000,575000000,600000000,580000000,406000000,400000000,460000000,472000000,460000000,480000000,465000000,500000000,575000000,350000000,345000000,400000000,350000000,345000000,341250000,412000000,420000000
minimal_above_good_39|11500000,28750000,75000000,92000000,75000000,45000000,75000000,60000000,80000000,69000000,80500000,92000000,57500000,80000000,69000000,75000000,80500000,92000000,75000000,69000000,80500000,86250000,92000000,57500000,92000000,74750000,75000000,74750000,75000000,86250000,92000000,57500000,51750000,103500000,92000000,57500000,75000000,74750000,75000000,86250000,74750000,75000000,80500000,80000000,80500000,80000000,92000000,69000000,74750000,76500000,75000000,80500000,80000000,75000000,90000000,57500000,80500000,80000000,75000000,74750000,75000000
minimal_above_good_47|37500000,65000000,78000000,37500000,40500000,81000000,108000000,94500000,81000000,67500000,75000000,78000000,81250000,81000000,67500000,75000000,87500000,78000000,66000000,62500000,75000000,50000000,48750000,42500000,50000000,75000000,42500000,62500000,75000000,60000000,75000000,78000000,65000000,75000000,76000000,75000000
minimal_above_good_55|36000000,48000000,72000000,90000000,52800000,75000000,48000000,65000000,75000000,72000000,75000000,72000000,96000000,75000000,60000000,62400000,49200000,75000000,72000000,96000000,75000000,72000000,78000000,75000000,72000000,75000000
minimal_below_good_3|55000000,50000000,55000000,80000000,75000000,90000000,63000000,63200000,75840000,69650000,70000000,79100000,61200000,70000000,75000000,50000000,80000000,71500000,78000000,65000000,80000000,75000000,76200000,78000000,60000000,77104000,63200000,63832000,77000000,77104000,64460000,63200000,75000000,63000000,80000000,61400000,76500000,64464000,63200000,64464000,64500000,64464000,63000000,63200000,64464000,64500000,63200000,77420000,64464000,64500000,64464000,64500000,64464000,81600000,64464000,64500000,64464000
minimal_below_good_11|144000000,72000000,120000000,93600000,70200000,117000000,93600000,74900000,75000000,72000000,75565000,74970000,74375000,76755000,75040000,74953000,74000000,75000000,70000000,84000000,60000000,100000000,120000000,100000000,79200000,74250000,69300000,83300000,75565000,74900000,74500000,75000000,74000000,90950000,74900000,74970000,74851000,74970000,74375000,74900000,100000000,74999999,74900000,74880000,75000000,75208000,74970000,75000000,74900000
minimal_below_good_19|300000000,200000000,50000000,180000000,240000000,300000000,327600000,175500000,300000000,110000000,292500000,300000000,287500000,300000000,292500000,250000000,327000000,257400000,234000000,292500000,293000000,80000000,234000000,117000000,234000000,250000000,292500000,300000000,200000000,292500000,175500000,292500000,200000000,250000000,292500000,234000000,250000000,292500000,293000000,100000000,292500000,234000000,220000000,225000000,292500000,300000000,292500000,250000000
minimal_below_good_27|190000000,200000000,150000000,100000000,146250000,200000000,185500000,68250000,120000000,100000000,170000000,70000000,200000000,71250000,200000000,195000000,73125000,156250000,73125000,73000000,150000000,72000000,73000000,72000000,200000000,195000000,50000000,60000000,70000000,72000000,70000000
minimal_below_good_35|150000000,45900000,49500000,56125000,66000000,132000000,57500000,130000000,65650000,57500000,58075000,58000000,58075000
minimal_below_good_43|47500000,38000000,76000000,47500000,75000000,45000000,47500000,48500000,58200000,67900000,77600000,53900000,45000000,67500000,50000000,47500000,45600000,49400000,50000000,47500000,49920000,50000000,47500000,48000000,52800000,38400000,50000000
minimal_below_good_51|17000000,25500000,24000000,30000000,34000000,42500000,40000000,34000000,200000000,51000000,295000000,42500000,257500000,42500000,287500000,115000000,85000000,75000000,172500000,69000000,287500000,115000000,75000000,118000000,76700000,42500000,70800000,177000000,141600000,47600000,75000000,74750000,80500000,172500000,172000000,172500000,34000000,172500000,69000000,172500000,138000000,100000000,75000000,69000000,74800000,100000000,140400000,42500000,138000000,69000000,138000000,70000000,74750000,90000000,50000000,51000000,149500000,150000000,138000000,50000000,70200000,76050000,76000000,117000000,42500000,138000000,100000000,70000000,34500000,155250000,138000000,69000000,138000000,68000000,79200000,70000000,69000000,76700000,74800000,70000000,138000000,75000000,74999999,34000000,230000000,69000000,70000000,50000000,70000000,138000000,69000000,70000000,42000000,115000000,74750000,76000000,34000000,69000000,115000000,70000000,69000000,70000000
minimal_below_good_59|270000000,240000000,56000000,212500000,63750000,75000000,74970000,72000000,81000000,75000000,68000000,76500000,66000000,72000000,81000000,750000000,180000000,70000000,59500000,76500000,68000000,76500000,75000000,72250000,76500000,75000000,750000000,76500000,59500000,425000000,170000000,75000000,76500000,72000000,74970000,72000000,74970000,75000000,74000000,72000000,68000000,59500000,70200000,78000000,66300000,156000000,64000000,72000000,68000000,102000000,72250000,85000000,59500000,68000000,76500000,750000000,90000000,75000000,72000000,68000000,76500000,75000000,68000000,70000000,75000000,76500000,75000000,74000000,75000000,72000000,75000000
