minimal_above_good_5|100000000,98000000,127400000,196000000,300000000,125000000,200000000,76000000,94300000,76000000,75000000,100000000,180000000,76000000,80000000,75000000,76000000,100000000,90000000,100000000,76000000,75000000,86500000,86000000,100000000
minimal_above_good_13|100000000,150000000,300000000,75000000,323000000,75000000,50000000,30000000,300000000,75000000,100000000,75000000,300000000,75000000,80000000,75000000,100000000,300000000,75000000,100000000,300000000,75000000,120000000,190000000,150000000,100000000,80000000,75000000,80000000,300000000,191000000,84900000,85000000,81000000,80000000,75000000,80000000,78000000,75000000,80000000
minimal_above_good_21|48000000,65000000,57500000,80500000,60375000,73800000,77000000,79750000,77000000,70000000,77000000,74750000,75000000,77000000,79250000,79000000,77000000,66240000,71500000,72000000,66000000,74750000,75400000,72500000,75400000,69600000,75000000,76000000,73200000,76050000,76250000,76000000,76250000,76000000,75000000,76000000,72000000,71530000,72300000,72000000,75000000,76250000,75000000
minimal_above_good_29|1125000000,90000000
minimal_above_good_37|68000000000,80000000,50000000,73500000,78750000,84000000,72800000,78400000,71400000,77700000,72150000,77700000,66600000,72150000,77700000,75000000,74925000,77700000,76035000,77700000,72150000,77700000,74925000,75000000,76035000,77700000,75000000,83250000,77700000,78000000,77700000
minimal_above_good_45|292500000,200000000,195000000,200000000,150000000,190000000,195000000,97500000,175500000,195000000,190000000,192000000,200000000,195000000,243750000,195000000
minimal_above_good_53|240000000,120000000,100000000,180000000,120000000,150000000,120000000,117000000,119500000,120000000,143400000,120000000,117000000,87750000,120000000
minimal_below_good_1|1725000000,240000000,1200000000,360000000,1250000000,77000000,110000000,55000000,1100000000,468000000,1170000000,1200000000,600000000,1391000000,1170000000,1000000000,1800000000,480000000,1200000000,1000000000,1200000000,120000000,1500000000,960000000,1200000000,1000000000,700000000,72000000,1200000000
minimal_below_good_9|180000000,100000000,168000000,140400000,93600000,146250000,140400000,166600000,178500000,172500000,115000000,82000000,178500000,142800000,150000000,142800000,140000000,142800000,138000000,140000000,140400000,84000000,140000000,142800000,140000000,142800000,119000000,142800000
minimal_below_good_17|142800000,71400000,69900000,142800000,133280000,78400000,72800000,115000000,118200000,120000000,105700000,70200000,69000000,57500000,117000000,100000000,60000000,87750000,100000000,58500000,93600000,128700000,102960000,76050000,75000000,93600000,117000000,75000000,74970000,74750000,75000000,74800000,75000000,74880000,75000000,74000000,75000000,66000000,75000000,74750000,75000000,74750000,75000000,74000000,75000000,74500000,75000000,100000000,75000000,93600000,87750000,76050000,76000000,77350000,77000000,75000000
minimal_below_good_25|48000000,72000000,84000000,56250000,75000000,76200000,73200000,75400000,72000000,70000000,62400000,72000000,78000000,73200000,70000000,72000000,70000000,42000000,60000000,84000000,65000000,70000000,65000000,66600000,72000000,70000000,66715000,72780000,72700000,73000000,72000000,63000000,61800000,57750000,70000000,72000000,65000000,70000000
minimal_below_good_33|115000000,69000000,60000000,92000000,73600000,74880000,74750000,74880000,75000000,74880000
minimal_below_good_41|1200000000,600000000,960000000,936000000,920000000,1150000000,1000000000,950000000,1000000000,975000000,980000000,1000000000,880000000,1200000000,920000000,1000000000,950000000,1000000000,950000000,1000000000,1066500000,1050000000,1000000000,932000000,950000000,1000000000,950000000,1000000000,994500000,1000000000,1050000000,1000000000
minimal_below_good_49|480000000,402500000,345000000,460000000,402500000,400000000,345000000,230000000,345000000
minimal_below_good_57|1395000000,1350000000,900000000,90000000,135000000,900000000,90000000,69300000,73600000,69150000,90000000,82800000,77740000,73600000,75440000,66240000,74620000,75440000,75000000,66240000,70840000,72680000,73000000,73600000,74800000,74000000,73600000,78200000,75440000,75000000,75440000,75000000,74800000,75000000,900000000,135000000,74970000,75000000,74800000,75000000,74500000,74520000,74500000,135000000,75000000
