minimal_above_good_1|24000000,30000000,48000000,24000000,27000000,29250000,24000000,30000000,23400000,24000000,38000000,36000000,57000000,29250000,30000000,32175000,30000000,24000000,23400000,24000000,23000000,24000000,23400000,24000000,30000000,24000000
minimal_above_good_9|264150000,234000000,146625000,234600000,175950000,234600000,246330000,175950000,176000000,175950000,199410000,234600000,170000000,234600000,99705000,199410000,175950000,176000000,180000000,165000000,176000000,175950000,176000000,205275000,175950000,176000000
minimal_above_good_17|234000000,237000000,234000000,351000000,234000000,175500000,176000000,177750000,178000000,234000000
minimal_above_good_25|240000000,118000000,94400000,82600000,94000000,82250000,87000000,85000000,93600000,100000000,90000000,93600000,94000000,81900000,82000000,80000000,82000000,81900000,80000000,82500000,80000000,82000000,85000000
minimal_above_good_33|57500000,19090000,33000000,57500000,34500000,20125000,33000000,28750000,115000000,25300000,57500000,25000000,57500000,19090000,34500000,57500000,40250000,60000000,59800000,57500000,58000000,57500000
minimal_above_good_41|44000000,66000000,55000000,58500000,40950000,60000000,62425000,70000000,58500000,70000000,70200000,60000000,70000000,58500000,64350000,64000000,64350000,70000000,64350000,64500000,65000000,64350000,70200000,75000000,70200000,70000000,75000000,76000000,74880000,75000000,74880000,70000000,65000000,70700000,71000000,70000000,75000000,70000000
minimal_above_good_49|34500000,57500000,63250000,40000000,36000000,70200000,30000000,46800000,52650000,50000000,40950000,46800000,50000000,36000000,60000000,62500000,55000000,48000000,60000000,64000000,52500000,69000000,60000000,70000000,80000000,88000000,86000000,78000000,78650000,60500000,60000000,48000000,50000000,52650000,52500000,50000000,65000000,55000000,46000000,56250000,55000000,50000000,52000000,52500000,50000000,50400000,50000000,34500000,40000000,45000000,50000000,51000000,50000000
minimal_above_good_57|135000000,126000000,127500000,129750000,136500000,135000000,117000000,126000000,119000000,127500000,90000000,126000000,121100000,100000000,135000000,90000000,126000000,90000000,108000000,100000000,135000000,102000000,100000000,99000000,95000000,100000000,108000000,112500000,135000000,90000000,135000000,100000000,135000000,127500000,108000000,112500000,135000000,100000000,135000000,119000000,100000000,120000000,100000000,120000000,90000000,135000000,100000000,108000000,120000000,127500000,120000000,135000000
minimal_below_good_5|8400000,24000000,8400000,90000000,120000000,72000000,54000000,24000000,37200000,31200000,60000000,48000000,72000000,48000000,72000000,70525200,84000000,90000000,36000000,30000000,90000000,28800000,24000000,36000000,24000000,36000000,60000000,72000000,60000000,72000000,60000000,72000000
minimal_below_good_13|72000000,78000000,36000000,48000000,41000000,70200000,64350000,64000000,61425000,35100000,46800000,40950000,55000000,52875000,52000000,46800000,64350000,65000000,60000000,62000000,60000000,52650000,55000000,60000000,58750000,35100000,60000000,40000000,70000000,70200000,60000000,48000000,57000000,60000000
minimal_below_good_21|1150000000,57500000,575000000,115000000,69000000,345000000,58500000,1170000000,69000000,57500000,58500000,70200000,1170000000,70200000,58500000,70200000,175500000,58500000,70200000,70000000,70200000,70000000,117000000,58500000,70200000
minimal_below_good_29|135000000,140000000,96000000,153000000,140000000,120000000,110700000,136120000,120000000,100000000,96000000,120000000,96000000,120000000
minimal_below_good_37|156000000,120000000,117000000,134550000,130000000,121500000,120000000,115000000,128700000,117000000,120000000,117000000,125000000,120000000,117000000,120000000,109120000,109000000,110000000,111600000,112000000,114000000,115000000,93600000,100000000,95000000,100000000,117300000,117000000,115900000,117000000
minimal_below_good_45|72000000,47250000,73200000,66000000,72000000,70200000,71500000,69850000,70000000,70200000,72000000,70000000,69600000,70000000,72600000,73000000,70000000,72000000,70000000,72000000,70000000,66000000,70000000,65000000,71500000,72000000,70000000,72000000,76250000,72000000,70000000,72000000,76800000,70400000,79360000,75400000,67860000,73660000,73000000,70000000,69850000,70000000
minimal_below_good_53|14250000,11640000,15000000,20000000,15000000,20000000,15000000,12750000,14550000,15000000
